row_id,source_id,is_synthetic,parent_original_index,generation_method
r_007492,original_676,True,676,source_bound_bootstrap_noise
r_007493,original_188,True,188,source_bound_bootstrap_noise
r_007494,original_545,True,545,source_bound_bootstrap_noise
r_007495,original_317,True,317,source_bound_bootstrap_noise
r_007496,original_296,True,296,source_bound_bootstrap_noise
r_007497,original_516,True,516,source_bound_bootstrap_noise
r_007498,original_542,True,542,source_bound_bootstrap_noise
r_007499,original_216,True,216,source_bound_bootstrap_noise
r_007500,original_510,True,510,source_bound_bootstrap_noise
r_007501,original_732,True,732,source_bound_bootstrap_noise
r_007502,original_739,True,739,source_bound_bootstrap_noise
r_007503,original_159,True,159,source_bound_bootstrap_noise
r_007504,original_61,True,61,source_bound_bootstrap_noise
r_007505,original_691,True,691,source_bound_bootstrap_noise
r_007506,original_293,True,293,source_bound_bootstrap_noise
r_007507,original_443,True,443,source_bound_bootstrap_noise
r_007508,original_731,True,731,source_bound_bootstrap_noise
r_007509,original_11,True,11,source_bound_bootstrap_noise
r_007510,original_197,True,197,source_bound_bootstrap_noise
r_007511,original_175,True,175,source_bound_bootstrap_noise
r_007512,original_111,True,111,source_bound_bootstrap_noise
r_007513,original_213,True,213,source_bound_bootstrap_noise
r_007514,original_404,True,404,source_bound_bootstrap_noise
r_007515,original_448,True,448,source_bound_bootstrap_noise
r_007516,original_125,True,125,source_bound_bootstrap_noise
r_007517,original_603,True,603,source_bound_bootstrap_noise
r_007518,original_586,True,586,source_bound_bootstrap_noise
r_007519,original_666,True,666,source_bound_bootstrap_noise
r_007520,original_9,True,9,source_bound_bootstrap_noise
r_007521,original_468,True,468,source_bound_bootstrap_noise
r_007522,original_206,True,206,source_bound_bootstrap_noise
r_007523,original_306,True,306,source_bound_bootstrap_noise
r_007524,original_214,True,214,source_bound_bootstrap_noise
r_007525,original_545,True,545,source_bound_bootstrap_noise
r_007526,original_716,True,716,source_bound_bootstrap_noise
r_007527,original_664,True,664,source_bound_bootstrap_noise
r_007528,original_766,True,766,source_bound_bootstrap_noise
r_007529,original_179,True,179,source_bound_bootstrap_noise
r_007530,original_2,True,2,source_bound_bootstrap_noise
r_007531,original_458,True,458,source_bound_bootstrap_noise
r_007532,original_664,True,664,source_bound_bootstrap_noise
r_007533,original_321,True,321,source_bound_bootstrap_noise
r_007534,original_326,True,326,source_bound_bootstrap_noise
r_007535,original_337,True,337,source_bound_bootstrap_noise
r_007536,original_209,True,209,source_bound_bootstrap_noise
r_007537,original_676,True,676,source_bound_bootstrap_noise
r_007538,original_516,True,516,source_bound_bootstrap_noise
r_007539,original_719,True,719,source_bound_bootstrap_noise
r_007540,original_319,True,319,source_bound_bootstrap_noise
r_007541,original_72,True,72,source_bound_bootstrap_noise
r_007542,original_586,True,586,source_bound_bootstrap_noise
r_007543,original_485,True,485,source_bound_bootstrap_noise
r_007544,original_683,True,683,source_bound_bootstrap_noise
r_007545,original_702,True,702,source_bound_bootstrap_noise
r_007546,original_230,True,230,source_bound_bootstrap_noise
r_007547,original_291,True,291,source_bound_bootstrap_noise
r_007548,original_175,True,175,source_bound_bootstrap_noise
r_007549,original_2,True,2,source_bound_bootstrap_noise
r_007550,original_19,True,19,source_bound_bootstrap_noise
r_007551,original_579,True,579,source_bound_bootstrap_noise
r_007552,original_612,True,612,source_bound_bootstrap_noise
r_007553,original_748,True,748,source_bound_bootstrap_noise
r_007554,original_732,True,732,source_bound_bootstrap_noise
r_007555,original_681,True,681,source_bound_bootstrap_noise
r_007556,original_709,True,709,source_bound_bootstrap_noise
r_007557,original_70,True,70,source_bound_bootstrap_noise
r_007558,original_696,True,696,source_bound_bootstrap_noise
r_007559,original_254,True,254,source_bound_bootstrap_noise
r_007560,original_448,True,448,source_bound_bootstrap_noise
r_007561,original_23,True,23,source_bound_bootstrap_noise
r_007562,original_546,True,546,source_bound_bootstrap_noise
r_007563,original_394,True,394,source_bound_bootstrap_noise
r_007564,original_154,True,154,source_bound_bootstrap_noise
r_007565,original_595,True,595,source_bound_bootstrap_noise
r_007566,original_322,True,322,source_bound_bootstrap_noise
r_007567,original_612,True,612,source_bound_bootstrap_noise
r_007568,original_291,True,291,source_bound_bootstrap_noise
r_007569,original_759,True,759,source_bound_bootstrap_noise
r_007570,original_375,True,375,source_bound_bootstrap_noise
r_007571,original_614,True,614,source_bound_bootstrap_noise
r_007572,original_114,True,114,source_bound_bootstrap_noise
r_007573,original_646,True,646,source_bound_bootstrap_noise
r_007574,original_186,True,186,source_bound_bootstrap_noise
r_007575,original_516,True,516,source_bound_bootstrap_noise
r_007576,original_468,True,468,source_bound_bootstrap_noise
r_007577,original_213,True,213,source_bound_bootstrap_noise
r_007578,original_598,True,598,source_bound_bootstrap_noise
r_007579,original_15,True,15,source_bound_bootstrap_noise
r_007580,original_689,True,689,source_bound_bootstrap_noise
r_007581,original_539,True,539,source_bound_bootstrap_noise
r_007582,original_696,True,696,source_bound_bootstrap_noise
r_007583,original_321,True,321,source_bound_bootstrap_noise
r_007584,original_296,True,296,source_bound_bootstrap_noise
r_007585,original_188,True,188,source_bound_bootstrap_noise
r_007586,original_370,True,370,source_bound_bootstrap_noise
r_007587,original_109,True,109,source_bound_bootstrap_noise
r_007588,original_214,True,214,source_bound_bootstrap_noise
r_007589,original_99,True,99,source_bound_bootstrap_noise
r_007590,original_99,True,99,source_bound_bootstrap_noise
r_007591,original_189,True,189,source_bound_bootstrap_noise
r_007592,original_99,True,99,source_bound_bootstrap_noise
r_007593,original_177,True,177,source_bound_bootstrap_noise
r_007594,original_730,True,730,source_bound_bootstrap_noise
r_007595,original_100,True,100,source_bound_bootstrap_noise
r_007596,original_748,True,748,source_bound_bootstrap_noise
r_007597,original_638,True,638,source_bound_bootstrap_noise
r_007598,original_269,True,269,source_bound_bootstrap_noise
r_007599,original_716,True,716,source_bound_bootstrap_noise
r_007600,original_219,True,219,source_bound_bootstrap_noise
r_007601,original_619,True,619,source_bound_bootstrap_noise
r_007602,original_16,True,16,source_bound_bootstrap_noise
r_007603,original_732,True,732,source_bound_bootstrap_noise
r_007604,original_39,True,39,source_bound_bootstrap_noise
r_007605,original_16,True,16,source_bound_bootstrap_noise
r_007606,original_72,True,72,source_bound_bootstrap_noise
r_007607,original_128,True,128,source_bound_bootstrap_noise
r_007608,original_175,True,175,source_bound_bootstrap_noise
r_007609,original_667,True,667,source_bound_bootstrap_noise
r_007610,original_280,True,280,source_bound_bootstrap_noise
r_007611,original_435,True,435,source_bound_bootstrap_noise
r_007612,original_155,True,155,source_bound_bootstrap_noise
r_007613,original_292,True,292,source_bound_bootstrap_noise
r_007614,original_188,True,188,source_bound_bootstrap_noise
r_007615,original_750,True,750,source_bound_bootstrap_noise
r_007616,original_604,True,604,source_bound_bootstrap_noise
r_007617,original_659,True,659,source_bound_bootstrap_noise
r_007618,original_659,True,659,source_bound_bootstrap_noise
r_007619,original_664,True,664,source_bound_bootstrap_noise
r_007620,original_287,True,287,source_bound_bootstrap_noise
r_007621,original_269,True,269,source_bound_bootstrap_noise
r_007622,original_391,True,391,source_bound_bootstrap_noise
r_007623,original_663,True,663,source_bound_bootstrap_noise
r_007624,original_189,True,189,source_bound_bootstrap_noise
r_007625,original_523,True,523,source_bound_bootstrap_noise
r_007626,original_171,True,171,source_bound_bootstrap_noise
r_007627,original_236,True,236,source_bound_bootstrap_noise
r_007628,original_337,True,337,source_bound_bootstrap_noise
r_007629,original_356,True,356,source_bound_bootstrap_noise
r_007630,original_312,True,312,source_bound_bootstrap_noise
r_007631,original_369,True,369,source_bound_bootstrap_noise
r_007632,original_659,True,659,source_bound_bootstrap_noise
r_007633,original_406,True,406,source_bound_bootstrap_noise
r_007634,original_269,True,269,source_bound_bootstrap_noise
r_007635,original_227,True,227,source_bound_bootstrap_noise
r_007636,original_638,True,638,source_bound_bootstrap_noise
r_007637,original_540,True,540,source_bound_bootstrap_noise
r_007638,original_663,True,663,source_bound_bootstrap_noise
r_007639,original_719,True,719,source_bound_bootstrap_noise
r_007640,original_702,True,702,source_bound_bootstrap_noise
r_007641,original_667,True,667,source_bound_bootstrap_noise
r_007642,original_429,True,429,source_bound_bootstrap_noise
r_007643,original_691,True,691,source_bound_bootstrap_noise
r_007644,original_37,True,37,source_bound_bootstrap_noise
r_007645,original_676,True,676,source_bound_bootstrap_noise
r_007646,original_498,True,498,source_bound_bootstrap_noise
r_007647,original_143,True,143,source_bound_bootstrap_noise
r_007648,original_170,True,170,source_bound_bootstrap_noise
r_007649,original_237,True,237,source_bound_bootstrap_noise
r_007650,original_663,True,663,source_bound_bootstrap_noise
r_007651,original_458,True,458,source_bound_bootstrap_noise
r_007652,original_120,True,120,source_bound_bootstrap_noise
r_007653,original_667,True,667,source_bound_bootstrap_noise
r_007654,original_338,True,338,source_bound_bootstrap_noise
r_007655,original_9,True,9,source_bound_bootstrap_noise
r_007656,original_143,True,143,source_bound_bootstrap_noise
r_007657,original_25,True,25,source_bound_bootstrap_noise
r_007658,original_577,True,577,source_bound_bootstrap_noise
r_007659,original_159,True,159,source_bound_bootstrap_noise
r_007660,original_468,True,468,source_bound_bootstrap_noise
r_007661,original_39,True,39,source_bound_bootstrap_noise
r_007662,original_9,True,9,source_bound_bootstrap_noise
r_007663,original_545,True,545,source_bound_bootstrap_noise
r_007664,original_683,True,683,source_bound_bootstrap_noise
r_007665,original_647,True,647,source_bound_bootstrap_noise
r_007666,original_404,True,404,source_bound_bootstrap_noise
r_007667,original_175,True,175,source_bound_bootstrap_noise
r_007668,original_681,True,681,source_bound_bootstrap_noise
r_007669,original_319,True,319,source_bound_bootstrap_noise
r_007670,original_386,True,386,source_bound_bootstrap_noise
r_007671,original_171,True,171,source_bound_bootstrap_noise
r_007672,original_155,True,155,source_bound_bootstrap_noise
r_007673,original_328,True,328,source_bound_bootstrap_noise
r_007674,original_506,True,506,source_bound_bootstrap_noise
r_007675,original_259,True,259,source_bound_bootstrap_noise
r_007676,original_197,True,197,source_bound_bootstrap_noise
r_007677,original_667,True,667,source_bound_bootstrap_noise
r_007678,original_427,True,427,source_bound_bootstrap_noise
r_007679,original_661,True,661,source_bound_bootstrap_noise
r_007680,original_468,True,468,source_bound_bootstrap_noise
r_007681,original_177,True,177,source_bound_bootstrap_noise
r_007682,original_444,True,444,source_bound_bootstrap_noise
r_007683,original_270,True,270,source_bound_bootstrap_noise
r_007684,original_326,True,326,source_bound_bootstrap_noise
r_007685,original_588,True,588,source_bound_bootstrap_noise
r_007686,original_170,True,170,source_bound_bootstrap_noise
r_007687,original_540,True,540,source_bound_bootstrap_noise
r_007688,original_731,True,731,source_bound_bootstrap_noise
r_007689,original_255,True,255,source_bound_bootstrap_noise
r_007690,original_266,True,266,source_bound_bootstrap_noise
r_007691,original_11,True,11,source_bound_bootstrap_noise
r_007692,original_516,True,516,source_bound_bootstrap_noise
r_007693,original_648,True,648,source_bound_bootstrap_noise
r_007694,original_659,True,659,source_bound_bootstrap_noise
r_007695,original_498,True,498,source_bound_bootstrap_noise
r_007696,original_719,True,719,source_bound_bootstrap_noise
r_007697,original_292,True,292,source_bound_bootstrap_noise
r_007698,original_45,True,45,source_bound_bootstrap_noise
r_007699,original_280,True,280,source_bound_bootstrap_noise
r_007700,original_603,True,603,source_bound_bootstrap_noise
r_007701,original_349,True,349,source_bound_bootstrap_noise
r_007702,original_23,True,23,source_bound_bootstrap_noise
r_007703,original_328,True,328,source_bound_bootstrap_noise
r_007704,original_39,True,39,source_bound_bootstrap_noise
r_007705,original_227,True,227,source_bound_bootstrap_noise
r_007706,original_110,True,110,source_bound_bootstrap_noise
r_007707,original_542,True,542,source_bound_bootstrap_noise
r_007708,original_186,True,186,source_bound_bootstrap_noise
r_007709,original_595,True,595,source_bound_bootstrap_noise
r_007710,original_646,True,646,source_bound_bootstrap_noise
r_007711,original_595,True,595,source_bound_bootstrap_noise
r_007712,original_70,True,70,source_bound_bootstrap_noise
r_007713,original_648,True,648,source_bound_bootstrap_noise
r_007714,original_323,True,323,source_bound_bootstrap_noise
r_007715,original_359,True,359,source_bound_bootstrap_noise
r_007716,original_170,True,170,source_bound_bootstrap_noise
r_007717,original_590,True,590,source_bound_bootstrap_noise
r_007718,original_296,True,296,source_bound_bootstrap_noise
r_007719,original_753,True,753,source_bound_bootstrap_noise
r_007720,original_391,True,391,source_bound_bootstrap_noise
r_007721,original_731,True,731,source_bound_bootstrap_noise
r_007722,original_429,True,429,source_bound_bootstrap_noise
r_007723,original_326,True,326,source_bound_bootstrap_noise
r_007724,original_255,True,255,source_bound_bootstrap_noise
r_007725,original_114,True,114,source_bound_bootstrap_noise
r_007726,original_319,True,319,source_bound_bootstrap_noise
r_007727,original_506,True,506,source_bound_bootstrap_noise
r_007728,original_406,True,406,source_bound_bootstrap_noise
r_007729,original_655,True,655,source_bound_bootstrap_noise
r_007730,original_197,True,197,source_bound_bootstrap_noise
r_007731,original_266,True,266,source_bound_bootstrap_noise
r_007732,original_152,True,152,source_bound_bootstrap_noise
r_007733,original_23,True,23,source_bound_bootstrap_noise
r_007734,original_26,True,26,source_bound_bootstrap_noise
r_007735,original_598,True,598,source_bound_bootstrap_noise
r_007736,original_612,True,612,source_bound_bootstrap_noise
r_007737,original_706,True,706,source_bound_bootstrap_noise
r_007738,original_715,True,715,source_bound_bootstrap_noise
r_007739,original_207,True,207,source_bound_bootstrap_noise
r_007740,original_663,True,663,source_bound_bootstrap_noise
r_007741,original_661,True,661,source_bound_bootstrap_noise
r_007742,original_515,True,515,source_bound_bootstrap_noise
r_007743,original_427,True,427,source_bound_bootstrap_noise
r_007744,original_154,True,154,source_bound_bootstrap_noise
r_007745,original_259,True,259,source_bound_bootstrap_noise
r_007746,original_39,True,39,source_bound_bootstrap_noise
r_007747,original_319,True,319,source_bound_bootstrap_noise
r_007748,original_170,True,170,source_bound_bootstrap_noise
r_007749,original_580,True,580,source_bound_bootstrap_noise
r_007750,original_131,True,131,source_bound_bootstrap_noise
r_007751,original_171,True,171,source_bound_bootstrap_noise
r_007752,original_406,True,406,source_bound_bootstrap_noise
r_007753,original_409,True,409,source_bound_bootstrap_noise
r_007754,original_61,True,61,source_bound_bootstrap_noise
r_007755,original_255,True,255,source_bound_bootstrap_noise
r_007756,original_292,True,292,source_bound_bootstrap_noise
r_007757,original_739,True,739,source_bound_bootstrap_noise
r_007758,original_31,True,31,source_bound_bootstrap_noise
r_007759,original_539,True,539,source_bound_bootstrap_noise
r_007760,original_397,True,397,source_bound_bootstrap_noise
r_007761,original_16,True,16,source_bound_bootstrap_noise
r_007762,original_269,True,269,source_bound_bootstrap_noise
r_007763,original_261,True,261,source_bound_bootstrap_noise
r_007764,original_455,True,455,source_bound_bootstrap_noise
r_007765,original_540,True,540,source_bound_bootstrap_noise
r_007766,original_451,True,451,source_bound_bootstrap_noise
r_007767,original_179,True,179,source_bound_bootstrap_noise
r_007768,original_577,True,577,source_bound_bootstrap_noise
r_007769,original_237,True,237,source_bound_bootstrap_noise
r_007770,original_317,True,317,source_bound_bootstrap_noise
r_007771,original_171,True,171,source_bound_bootstrap_noise
r_007772,original_370,True,370,source_bound_bootstrap_noise
r_007773,original_749,True,749,source_bound_bootstrap_noise
r_007774,original_716,True,716,source_bound_bootstrap_noise
r_007775,original_110,True,110,source_bound_bootstrap_noise
r_007776,original_227,True,227,source_bound_bootstrap_noise
r_007777,original_708,True,708,source_bound_bootstrap_noise
r_007778,original_339,True,339,source_bound_bootstrap_noise
r_007779,original_312,True,312,source_bound_bootstrap_noise
r_007780,original_611,True,611,source_bound_bootstrap_noise
r_007781,original_681,True,681,source_bound_bootstrap_noise
r_007782,original_301,True,301,source_bound_bootstrap_noise
r_007783,original_523,True,523,source_bound_bootstrap_noise
r_007784,original_414,True,414,source_bound_bootstrap_noise
r_007785,original_730,True,730,source_bound_bootstrap_noise
r_007786,original_614,True,614,source_bound_bootstrap_noise
r_007787,original_753,True,753,source_bound_bootstrap_noise
r_007788,original_404,True,404,source_bound_bootstrap_noise
r_007789,original_120,True,120,source_bound_bootstrap_noise
r_007790,original_292,True,292,source_bound_bootstrap_noise
r_007791,original_70,True,70,source_bound_bootstrap_noise
r_007792,original_386,True,386,source_bound_bootstrap_noise
r_007793,original_409,True,409,source_bound_bootstrap_noise
r_007794,original_516,True,516,source_bound_bootstrap_noise
r_007795,original_695,True,695,source_bound_bootstrap_noise
r_007796,original_648,True,648,source_bound_bootstrap_noise
r_007797,original_84,True,84,source_bound_bootstrap_noise
r_007798,original_444,True,444,source_bound_bootstrap_noise
r_007799,original_590,True,590,source_bound_bootstrap_noise
r_007800,original_357,True,357,source_bound_bootstrap_noise
r_007801,original_303,True,303,source_bound_bootstrap_noise
r_007802,original_56,True,56,source_bound_bootstrap_noise
r_007803,original_266,True,266,source_bound_bootstrap_noise
r_007804,original_681,True,681,source_bound_bootstrap_noise
r_007805,original_750,True,750,source_bound_bootstrap_noise
r_007806,original_159,True,159,source_bound_bootstrap_noise
r_007807,original_152,True,152,source_bound_bootstrap_noise
r_007808,original_301,True,301,source_bound_bootstrap_noise
r_007809,original_655,True,655,source_bound_bootstrap_noise
r_007810,original_730,True,730,source_bound_bootstrap_noise
r_007811,original_15,True,15,source_bound_bootstrap_noise
r_007812,original_539,True,539,source_bound_bootstrap_noise
r_007813,original_216,True,216,source_bound_bootstrap_noise
r_007814,original_546,True,546,source_bound_bootstrap_noise
r_007815,original_242,True,242,source_bound_bootstrap_noise
r_007816,original_515,True,515,source_bound_bootstrap_noise
r_007817,original_4,True,4,source_bound_bootstrap_noise
r_007818,original_45,True,45,source_bound_bootstrap_noise
r_007819,original_314,True,314,source_bound_bootstrap_noise
r_007820,original_676,True,676,source_bound_bootstrap_noise
r_007821,original_155,True,155,source_bound_bootstrap_noise
r_007822,original_506,True,506,source_bound_bootstrap_noise
r_007823,original_647,True,647,source_bound_bootstrap_noise
r_007824,original_23,True,23,source_bound_bootstrap_noise
r_007825,original_749,True,749,source_bound_bootstrap_noise
r_007826,original_448,True,448,source_bound_bootstrap_noise
r_007827,original_48,True,48,source_bound_bootstrap_noise
r_007828,original_569,True,569,source_bound_bootstrap_noise
r_007829,original_646,True,646,source_bound_bootstrap_noise
r_007830,original_516,True,516,source_bound_bootstrap_noise
r_007831,original_242,True,242,source_bound_bootstrap_noise
r_007832,original_759,True,759,source_bound_bootstrap_noise
r_007833,original_230,True,230,source_bound_bootstrap_noise
r_007834,original_26,True,26,source_bound_bootstrap_noise
r_007835,original_323,True,323,source_bound_bootstrap_noise
r_007836,original_120,True,120,source_bound_bootstrap_noise
r_007837,original_26,True,26,source_bound_bootstrap_noise
r_007838,original_266,True,266,source_bound_bootstrap_noise
r_007839,original_237,True,237,source_bound_bootstrap_noise
r_007840,original_540,True,540,source_bound_bootstrap_noise
r_007841,original_695,True,695,source_bound_bootstrap_noise
r_007842,original_179,True,179,source_bound_bootstrap_noise
r_007843,original_693,True,693,source_bound_bootstrap_noise
r_007844,original_39,True,39,source_bound_bootstrap_noise
r_007845,original_255,True,255,source_bound_bootstrap_noise
r_007846,original_369,True,369,source_bound_bootstrap_noise
r_007847,original_2,True,2,source_bound_bootstrap_noise
r_007848,original_45,True,45,source_bound_bootstrap_noise
r_007849,original_498,True,498,source_bound_bootstrap_noise
r_007850,original_759,True,759,source_bound_bootstrap_noise
r_007851,original_301,True,301,source_bound_bootstrap_noise
r_007852,original_378,True,378,source_bound_bootstrap_noise
r_007853,original_701,True,701,source_bound_bootstrap_noise
r_007854,original_359,True,359,source_bound_bootstrap_noise
r_007855,original_186,True,186,source_bound_bootstrap_noise
r_007856,original_498,True,498,source_bound_bootstrap_noise
r_007857,original_586,True,586,source_bound_bootstrap_noise
r_007858,original_702,True,702,source_bound_bootstrap_noise
r_007859,original_283,True,283,source_bound_bootstrap_noise
r_007860,original_595,True,595,source_bound_bootstrap_noise
r_007861,original_114,True,114,source_bound_bootstrap_noise
r_007862,original_642,True,642,source_bound_bootstrap_noise
r_007863,original_197,True,197,source_bound_bootstrap_noise
r_007864,original_539,True,539,source_bound_bootstrap_noise
r_007865,original_236,True,236,source_bound_bootstrap_noise
r_007866,original_227,True,227,source_bound_bootstrap_noise
r_007867,original_443,True,443,source_bound_bootstrap_noise
r_007868,original_761,True,761,source_bound_bootstrap_noise
r_007869,original_662,True,662,source_bound_bootstrap_noise
r_007870,original_695,True,695,source_bound_bootstrap_noise
r_007871,original_45,True,45,source_bound_bootstrap_noise
r_007872,original_485,True,485,source_bound_bootstrap_noise
r_007873,original_476,True,476,source_bound_bootstrap_noise
r_007874,original_691,True,691,source_bound_bootstrap_noise
r_007875,original_177,True,177,source_bound_bootstrap_noise
r_007876,original_696,True,696,source_bound_bootstrap_noise
r_007877,original_715,True,715,source_bound_bootstrap_noise
r_007878,original_648,True,648,source_bound_bootstrap_noise
r_007879,original_647,True,647,source_bound_bootstrap_noise
r_007880,original_312,True,312,source_bound_bootstrap_noise
r_007881,original_66,True,66,source_bound_bootstrap_noise
r_007882,original_598,True,598,source_bound_bootstrap_noise
r_007883,original_31,True,31,source_bound_bootstrap_noise
r_007884,original_695,True,695,source_bound_bootstrap_noise
r_007885,original_9,True,9,source_bound_bootstrap_noise
r_007886,original_476,True,476,source_bound_bootstrap_noise
r_007887,original_706,True,706,source_bound_bootstrap_noise
r_007888,original_468,True,468,source_bound_bootstrap_noise
r_007889,original_598,True,598,source_bound_bootstrap_noise
r_007890,original_498,True,498,source_bound_bootstrap_noise
r_007891,original_254,True,254,source_bound_bootstrap_noise
r_007892,original_56,True,56,source_bound_bootstrap_noise
r_007893,original_175,True,175,source_bound_bootstrap_noise
r_007894,original_218,True,218,source_bound_bootstrap_noise
r_007895,original_749,True,749,source_bound_bootstrap_noise
r_007896,original_43,True,43,source_bound_bootstrap_noise
r_007897,original_409,True,409,source_bound_bootstrap_noise
r_007898,original_561,True,561,source_bound_bootstrap_noise
r_007899,original_293,True,293,source_bound_bootstrap_noise
r_007900,original_255,True,255,source_bound_bootstrap_noise
r_007901,original_255,True,255,source_bound_bootstrap_noise
r_007902,original_693,True,693,source_bound_bootstrap_noise
r_007903,original_61,True,61,source_bound_bootstrap_noise
r_007904,original_604,True,604,source_bound_bootstrap_noise
r_007905,original_22,True,22,source_bound_bootstrap_noise
r_007906,original_306,True,306,source_bound_bootstrap_noise
r_007907,original_14,True,14,source_bound_bootstrap_noise
r_007908,original_603,True,603,source_bound_bootstrap_noise
r_007909,original_592,True,592,source_bound_bootstrap_noise
r_007910,original_561,True,561,source_bound_bootstrap_noise
r_007911,original_761,True,761,source_bound_bootstrap_noise
r_007912,original_498,True,498,source_bound_bootstrap_noise
r_007913,original_214,True,214,source_bound_bootstrap_noise
r_007914,original_216,True,216,source_bound_bootstrap_noise
r_007915,original_219,True,219,source_bound_bootstrap_noise
r_007916,original_129,True,129,source_bound_bootstrap_noise
r_007917,original_266,True,266,source_bound_bootstrap_noise
r_007918,original_675,True,675,source_bound_bootstrap_noise
r_007919,original_231,True,231,source_bound_bootstrap_noise
r_007920,original_48,True,48,source_bound_bootstrap_noise
r_007921,original_708,True,708,source_bound_bootstrap_noise
r_007922,original_61,True,61,source_bound_bootstrap_noise
r_007923,original_370,True,370,source_bound_bootstrap_noise
r_007924,original_72,True,72,source_bound_bootstrap_noise
r_007925,original_648,True,648,source_bound_bootstrap_noise
r_007926,original_689,True,689,source_bound_bootstrap_noise
r_007927,original_759,True,759,source_bound_bootstrap_noise
r_007928,original_214,True,214,source_bound_bootstrap_noise
r_007929,original_337,True,337,source_bound_bootstrap_noise
r_007930,original_689,True,689,source_bound_bootstrap_noise
r_007931,original_261,True,261,source_bound_bootstrap_noise
r_007932,original_159,True,159,source_bound_bootstrap_noise
r_007933,original_397,True,397,source_bound_bootstrap_noise
r_007934,original_701,True,701,source_bound_bootstrap_noise
r_007935,original_759,True,759,source_bound_bootstrap_noise
r_007936,original_394,True,394,source_bound_bootstrap_noise
r_007937,original_9,True,9,source_bound_bootstrap_noise
r_007938,original_322,True,322,source_bound_bootstrap_noise
r_007939,original_386,True,386,source_bound_bootstrap_noise
r_007940,original_269,True,269,source_bound_bootstrap_noise
r_007941,original_322,True,322,source_bound_bootstrap_noise
r_007942,original_306,True,306,source_bound_bootstrap_noise
r_007943,original_159,True,159,source_bound_bootstrap_noise
r_007944,original_753,True,753,source_bound_bootstrap_noise
r_007945,original_129,True,129,source_bound_bootstrap_noise
r_007946,original_468,True,468,source_bound_bootstrap_noise
r_007947,original_592,True,592,source_bound_bootstrap_noise
r_007948,original_683,True,683,source_bound_bootstrap_noise
r_007949,original_757,True,757,source_bound_bootstrap_noise
r_007950,original_216,True,216,source_bound_bootstrap_noise
r_007951,original_61,True,61,source_bound_bootstrap_noise
r_007952,original_569,True,569,source_bound_bootstrap_noise
r_007953,original_661,True,661,source_bound_bootstrap_noise
r_007954,original_400,True,400,source_bound_bootstrap_noise
r_007955,original_458,True,458,source_bound_bootstrap_noise
r_007956,original_435,True,435,source_bound_bootstrap_noise
r_007957,original_66,True,66,source_bound_bootstrap_noise
r_007958,original_14,True,14,source_bound_bootstrap_noise
r_007959,original_120,True,120,source_bound_bootstrap_noise
r_007960,original_676,True,676,source_bound_bootstrap_noise
r_007961,original_404,True,404,source_bound_bootstrap_noise
r_007962,original_569,True,569,source_bound_bootstrap_noise
r_007963,original_750,True,750,source_bound_bootstrap_noise
r_007964,original_523,True,523,source_bound_bootstrap_noise
r_007965,original_326,True,326,source_bound_bootstrap_noise
r_007966,original_662,True,662,source_bound_bootstrap_noise
r_007967,original_696,True,696,source_bound_bootstrap_noise
r_007968,original_569,True,569,source_bound_bootstrap_noise
r_007969,original_66,True,66,source_bound_bootstrap_noise
r_007970,original_409,True,409,source_bound_bootstrap_noise
r_007971,original_363,True,363,source_bound_bootstrap_noise
r_007972,original_155,True,155,source_bound_bootstrap_noise
r_007973,original_749,True,749,source_bound_bootstrap_noise
r_007974,original_292,True,292,source_bound_bootstrap_noise
r_007975,original_326,True,326,source_bound_bootstrap_noise
r_007976,original_259,True,259,source_bound_bootstrap_noise
r_007977,original_306,True,306,source_bound_bootstrap_noise
r_007978,original_214,True,214,source_bound_bootstrap_noise
r_007979,original_266,True,266,source_bound_bootstrap_noise
r_007980,original_125,True,125,source_bound_bootstrap_noise
r_007981,original_455,True,455,source_bound_bootstrap_noise
r_007982,original_435,True,435,source_bound_bootstrap_noise
r_007983,original_648,True,648,source_bound_bootstrap_noise
r_007984,original_539,True,539,source_bound_bootstrap_noise
r_007985,original_715,True,715,source_bound_bootstrap_noise
r_007986,original_189,True,189,source_bound_bootstrap_noise
r_007987,original_284,True,284,source_bound_bootstrap_noise
r_007988,original_128,True,128,source_bound_bootstrap_noise
r_007989,original_754,True,754,source_bound_local_gaussian_noise
r_007990,original_179,True,179,source_bound_local_gaussian_noise
r_007991,original_542,True,542,source_bound_local_gaussian_noise
r_007992,original_493,True,493,source_bound_local_gaussian_noise
r_007993,original_129,True,129,source_bound_local_gaussian_noise
r_007994,original_388,True,388,source_bound_local_gaussian_noise
r_007995,original_753,True,753,source_bound_local_gaussian_noise
r_007996,original_218,True,218,source_bound_local_gaussian_noise
r_007997,original_37,True,37,source_bound_local_gaussian_noise
r_007998,original_612,True,612,source_bound_local_gaussian_noise
r_007999,original_540,True,540,source_bound_local_gaussian_noise
r_008000,original_666,True,666,source_bound_local_gaussian_noise
r_008001,original_218,True,218,source_bound_local_gaussian_noise
r_008002,original_523,True,523,source_bound_local_gaussian_noise
r_008003,original_261,True,261,source_bound_local_gaussian_noise
r_008004,original_664,True,664,source_bound_local_gaussian_noise
r_008005,original_308,True,308,source_bound_local_gaussian_noise
r_008006,original_261,True,261,source_bound_local_gaussian_noise
r_008007,original_14,True,14,source_bound_local_gaussian_noise
